Mp;Locatie;Code watertype;Naam watertype;Krw_Code;Krw_Naam;X-coor;Y-coor;Datum;Tijd;Code methode;Naam methode;Eenheid methode;Taxonnaam;Waarde
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Agabus bipustulatus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anacaena limbata;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisus vortex;9
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;36
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Athripsodes;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Bithynia tentaculata;65
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Caenis horaria;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Clinotanypus nervosus;4
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon dipterum;50
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Corixidae;4
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cryptochironomus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Enochrus melanocephalus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella octoculata;9
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella testacea;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gammarus pulex;104
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gerris;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glossiphonia complanata;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus flavicollis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus fluviatilis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus immaculatus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus lineatocollis;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hemiclepsis marginata;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hydrachnidae;10
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura elegans;19
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Laccophilus hyalinus;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Micropsectra;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Microtendipes pedellus agg.;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Molanna angustata;5
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Mystacides;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Mystacides longicornis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Mystacides niger;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Notonecta glauca glauca;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Oligochaeta;20
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratanytarsus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Peltodytes caesus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Phaenopsectra;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Physa fontinalis;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Pisidium;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum;10
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;4
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Radix balthica gr.;4
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Rheotanytarsus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sialis lutaria;7
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sphaerium;18
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Triaenodes bicolor;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tricladida;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;19/08/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Xenopelopia;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anacaena limbata;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;20
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Athripsodes;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Athripsodes aterrimus;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomidae;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus commutatus;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Clinotanypus nervosus;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon dipterum;100
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Coenagrionidae;8
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Corixidae;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cryptochironomus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dryops;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Elophila nymphaeata;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gammarus pulex;152
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gerris;4
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gyraulus albus;4
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus fluviatilis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus lineatocollis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hydrachnidae;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hydroporus palustris;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hygrotus versicolor;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura elegans;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Mystacides longicornis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Mystacides niger;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Notonecta glauca glauca;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Oligochaeta;34
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratanytarsus;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratendipes gr albimanus;5
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Phaenopsectra;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Pyrrhosoma nymphula;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sialis lutaria;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tanytarsini;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tanytarsus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tanytarsus debilis;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;03/09/2002;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tanytarsus eminulus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;25/08/2003;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Alboglossiphonia heteroclita;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;25/08/2003;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella octoculata;9
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;25/08/2003;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella testacea;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;25/08/2003;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glossiphonia complanata;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;25/08/2003;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Helobdella stagnalis;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;25/08/2003;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Stylaria lacustris;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Acroloxus lacustris;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anacaena lutescens;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisus vortex;18
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;126
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Bithynia tentaculata;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Clinotanypus nervosus;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon dipterum;38
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Coenagrion puella / pulchellum soortsgroep;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Coenagrionidae;13
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella octoculata;16
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gammarus pulex;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gerris;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gerris lacustris;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gyraulus albus;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus;3
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus immaculatus;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hydaticus transversalis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hydrachnidae;50
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hygrotus inaequalis;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ilyocoris cimicoides cimicoides;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Lumbriculus variegatus;2
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Notonecta glauca glauca;6
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Notonecta maculata;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratanytarsus;11
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Phryganea bipunctata;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum nubeculosum;1
WAM-140289;Biezenloop Biezenloop aan de Dintherse D;SLO;Sloot;R05;Langzaam stromende middenloop/benedenloo;161139;405128;24/08/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;4
