Mp;Locatie;Code watertype;Naam watertype;Krw_Code;Krw_Naam;X-coor;Y-coor;Datum;Tijd;Code methode;Naam methode;Eenheid methode;Taxonnaam;Waarde
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/09/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tanytarsus;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/09/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Theromyzon tessulatum;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/09/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubificidae;24
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/09/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Valvata cristata;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/09/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Valvata piscinalis;38
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/09/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Zavreliella marmorata;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Acricotopus lucens;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Acroloxus lacustris;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Agabus undulatus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Alboglossiphonia heteroclita;8
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisus vortex;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus globator;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus sinuator;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Atractides gibberipalpis;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Caenis horaria;9
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Caenis luctuosa;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Caenis robusta;56
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ceratopogonidae;6
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus;36
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus commutatus;6
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus gr annularius;25
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus gr plumosus;5
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus luridus agg.;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus nuditarsus;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon dipterum;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris gr.;9
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Endochironomus albipennis;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gammarus tigrinus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glyptotendipes pallens;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gyraulus albus;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gyraulus crista;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Helobdella stagnalis;9
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Helophorus obscurus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hippeutis complanatus;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura elegans;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus claparedianus;10
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Lymnaea stagnalis;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Micronecta scholtzi;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Microtendipes chloris gr.;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Musculium lacustre;6
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Oecetis furva;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ophidonais serpentina;254
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Parachironomus arcuatus gr.;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratanytarsus dissimilis agg;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Physella acuta;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piona coccinea;15
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piona imminuta;12
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piona neumani;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piona pusilla pusilla;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Pionidae;39
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piscicola;5
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Podura aquatica;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum nubeculosum;19
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Proasellus meridianus;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psectrocladius sordidellus/limbatellus soortsgroep;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Quistodrilus multisetosus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Radix balthica;26
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sialis lutaria;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara;18
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara falleni gr.;7
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara striata;16
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sphaerium corneum;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Stylaria lacustris;18
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubificidae;114
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Valvata cristata;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Valvata piscinalis;39
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Viviparus contectus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;01/06/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Zavreliella marmorata;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ablabesmyia longistyla;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisus vortex;8
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus crassicaudatus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus globator;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus latus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Bathyomphalus contortus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Bithynia tentaculata;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ceratopogonidae;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus nuditarsis;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris gr.;6
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Endochironomus albipennis;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella nigricollis;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erythromma viridulum;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gammarus tigrinus;22
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus;4
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus (Haliplus);1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus ruficollis;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ilyocoris cimicoides;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura elegans;6
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Laccophilus hyalinus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Lestes viridis;6
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnesia fulgida;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnesia undulata;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus claparedianus;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Lymnaea stagnalis;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Microtendipes;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Musculium lacustre;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Notonecta;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ophidonais serpentina;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Physa fontinalis;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piona neumani;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piscicolidae;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Planorbis carinatus;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Plea minutissima;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum nubeculosum;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Potamothrix hammoniensis;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Quistadrilus multisetosus;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Radix auricularia;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara falleni gr.;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara striata;15
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Stylaria lacustris;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;28/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubificidae;2
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;02/07/2008;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Alboglossiphonia heteroclita;10
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;02/07/2008;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Alboglossiphonia striata;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;02/07/2008;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisus vortex;14
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;02/07/2008;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus;1
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;02/07/2008;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus crassicaudatus;3
WHD-HOP1701;gemaal St. Anthonypolder- voor het gemaa;SLO;Sloot;M08;Gebufferde laagveensloten;96708;422451;02/07/2008;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus globator;15
